1.4058000000000002	0.66	0.9	1
5.3063	0.64	1.6	1
14.9682	0.12	3.7	1
26.347	0.75	1.1	1
38.976	0.5	0.8	1
53.4775	0.76	1.2	1
69.22919999999999	0.77	0.8	1
86.54229999999998	0.83	1.0	1
106.81679999999997	0.49	1.9	1
129.89709999999997	0.68	1.8	1
154.53879999999998	0.8	1.0	1
182.76409999999998	0.42	2.3	1
212.55079999999998	0.82	1.0	1
244.67659999999998	0.61	1.5	1
278.36379999999997	0.8	1.0	1
314.23459999999994	0.62	1.4	1
351.8222999999999	0.76	1.1	1
393.46019999999993	0.41	2.6	1
437.12609999999995	0.69	1.3	1
482.6645	0.75	1.2	1
529.9198	0.75	1.1	1
578.4253	0.72	0.8	1
628.4922	0.74	1.0	1
681.0538	0.76	1.6	1
735.799	0.69	1.4	1
790.7944	0.95	0.8	1
847.3512	0.56	1.0	1
905.7805	0.75	1.2	1
965.4599999999999	0.91	0.8	1
1026.5453	0.79	0.9	1
1088.8808	0.81	0.8	1
1152.9332	0.87	1.1	1
1219.0136	0.66	1.3	1
1287.4331	0.7	1.5	1
1359.1251	0.49	2.1	1
1433.1562	0.7	1.5	1
1508.4375	0.69	0.8	1
1587.3024	0.42	2.3	1
1668.0398	0.73	1.2	1
1750.183	0.65	0.9	1
1832.5764	0.77	0.8	1
1916.22	0.73	0.8	1
2001.425	0.69	1.0	1
2093.6358	0.09	4.5	1
2187.408	0.82	1.0	1
2283.3638	0.68	1.4	1
2380.5698	0.78	0.8	1
2480.2705	0.67	1.6	1
2581.377	0.67	0.9	1
2683.7336999999998	0.78	0.8	1
2788.274	0.65	1.4	1
2894.2201	0.71	0.9	1
3001.8831	0.87	1.1	1
3110.7963	0.74	0.8	1
3220.9597	0.74	0.8	1
3332.5289	0.71	0.9	1
3445.5038999999997	0.72	0.9	1
3559.7290999999996	0.81	0.8	1
3675.3600999999994	0.71	0.9	1
3792.863599999999	0.69	1.2	1
3911.928499999999	0.81	1.0	1
4032.399199999999	0.7	0.9	1
4154.120099999999	0.89	0.8	1
4277.402399999999	0.71	1.0	1
4401.934899999999	0.83	0.8	1
4530.517599999999	0.37	2.6	1
4660.5061	0.65	0.9	1
4794.3893	0.38	2.5	1
4929.5226999999995	0.84	0.8	1
5066.0619	0.76	0.9	1
5204.006899999999	0.74	0.9	1
5343.5133	0.59	1.0	1
5484.269899999999	0.6	0.8	1
5626.4322999999995	0.77	0.9	1
5770.000499999999	0.8	0.9	1
5914.818899999999	0.79	0.8	1
6062.287499999999	0.64	1.7	1
6211.9397	0.71	1.4	1
6363.3088	0.63	1.1	1
6516.2393	0.66	1.0	1
6670.42	0.9	0.8	1
6826.7843	0.71	1.4	1
6984.3988	0.86	0.8	1
7143.4191	0.7	0.9	1
7304.1563	0.7	1.1	1
7467.543699999999	0.63	1.7	1
7633.270199999999	0.63	1.5	1
7800.402499999999	0.64	0.9	1
7970.1849999999995	0.62	1.7	1
8141.528899999999	0.8	1.0	1
8314.2786	0.77	0.9	1
8488.2785	0.94	0.8	1
8663.5286	0.74	0.8	1
8840.0289	0.74	0.8	1
9017.935	0.62	0.9	1
9199.7358	0.39	2.5	1
9382.9424	0.74	0.9	1
9567.3992	0.82	0.8	1
9753.2618	0.68	0.9	1
9940.374600000001	0.75	0.8	1
10128.8932	0.76	0.9	1
10318.8176	0.68	0.9	1
10510.3034	0.71	1.0	1
10703.039400000001	0.81	0.8	1
10897.492300000002	0.84	1.1	1
11092.662100000001	0.73	1.1	1
11289.237700000001	0.53	0.9	1
11487.685800000001	0.67	1.2	1
11687.539700000001	0.73	0.9	1
11889.7327	0.75	1.5	1
12093.1759	0.71	0.8	1
12297.8693	0.82	0.8	1
12503.9685	0.76	0.9	1
12711.4735	0.75	0.9	1
12920.2287	0.98	0.8	1
13129.3897	0.7	0.9	1
13339.8009	0.77	0.8	1
13551.617900000001	0.75	0.9	1
13764.8407	0.66	0.9	1
13979.6249	0.63	1.0	1
14195.970500000001	0.76	1.0	1
14413.7219	0.77	0.9	1
14632.8791	0.83	0.9	1
14853.2865	0.83	0.8	1
15074.9441	0.78	0.8	1
15297.851900000001	0.75	0.8	1
15522.9433	0.71	1.4	1
15749.5961	0.76	1.0	1
15983.410300000001	0.09	4.6	1
16218.4747	0.86	0.8	1
16454.7893	0.62	0.8	1
16692.5097	0.74	0.9	1
16931.4803	0.77	0.8	1
17171.7011	0.75	0.8	1
17413.327699999998	0.83	0.9	1
