24.539099999999998	0.91	18.4	1
74.28399999999999	0.86	18.9	1
156.968	0.87	24.7	1
274.0578	0.89	25.8	1
422.2201	0.94	23.3	1
604.2549	0.88	25.4	1
818.8955000000001	0.9	25.2	1
1082.8752	0.76	37.0	1
1384.5939999999998	0.85	28.3	1
1725.7852999999998	0.8	29.6	1
2106.0490999999997	0.73	29.3	1
2520.5854	0.89	25.7	1
2958.7275	0.91	17.7	1
3435.4087	0.82	28.9	1
3947.029	0.89	26.2	1
4495.0551	0.86	27.3	1
5084.1537	0.84	30.8	1
5698.5914	0.89	19.0	1
6357.5682	0.8	33.4	1
7049.7508	0.8	24.9	1
7795.6725	0.74	40.3	1
8566.9333	0.88	19.0	1
9396.4666	0.68	43.7	1
10300.139	0.55	55.6	1
11232.350499999999	0.85	21.4	1
12190.1678	0.91	19.2	1
13180.7909	0.92	24.6	1
14210.2198	0.87	29.1	1
15283.3878	0.8	32.8	1
16392.0283	0.89	26.6	1
17526.2746	0.87	19.2	1
18691.7267	0.79	23.4	1
19907.3179	0.75	37.6	1
21153.4482	0.86	22.9	1
22424.650999999998	0.9	18.8	1
23725.326299999997	0.83	22.1	1
25057.874099999997	0.89	23.9	1
26435.094399999998	0.67	33.5	1
27850.187199999997	0.81	28.4	1
29290.619099999996	0.86	19.0	1
30785.323499999995	0.54	40.7	1
32316.433699999994	0.89	27.3	1
33873.683	0.9	19.6	1
35466.1381	0.87	26.4	1
37085.399	0.86	20.1	1
38750.5324	0.78	34.4	1
40441.404899999994	0.92	19.3	1
42175.6165	0.8	32.5	1
43942.63389999999	0.79	24.6	1
45738.590399999994	0.87	21.7	1
