2.2	0.97	1.2	1
6.7833	0.98	1.3	1
13.566600000000001	0.99	1.2	1
22.5499	0.99	1.2	1
34.099900000000005	0.92	1.4	1
48.03320000000001	0.95	1.3	1
63.98320000000001	0.97	1.1	1
82.49990000000001	0.95	1.4	1
103.76660000000001	0.92	1.5	1
127.41660000000002	0.96	1.3	1
153.81660000000002	0.92	1.5	1
182.78330000000003	0.89	1.4	1
214.31670000000003	0.96	1.4	1
248.41680000000002	0.92	1.4	1
285.08360000000005	0.94	1.4	1
324.86710000000005	0.81	1.7	1
367.40060000000005	0.92	1.5	1
412.3174	0.95	1.3	1
460.1675	0.87	1.6	1
510.7676	0.9	1.5	1
563.201	1.0	1.0	1
618.7511000000001	0.86	1.7	1
677.0512000000001	0.92	1.5	1
737.7346000000001	0.98	1.3	1
800.8013000000001	0.98	1.3	1
866.4347000000001	0.96	1.4	1
934.6348000000002	0.93	1.4	1
1005.2182000000001	0.97	1.3	1
1078.3683	0.89	1.4	1
1154.2684000000002	0.88	1.5	1
1232.5518000000002	0.94	1.3	1
1313.2185000000002	0.95	1.3	1
1396.4519000000003	0.89	1.4	1
1482.4353000000003	0.89	1.5	1
1571.1687000000004	0.94	1.5	1
1662.6521000000005	0.92	1.5	1
1756.7022000000004	0.94	1.4	1
1852.7690000000005	0.99	1.1	1
1951.0358000000006	0.95	1.2	1
2051.8693000000007	0.94	1.4	1
2155.269500000001	0.94	1.4	1
2261.2364000000007	0.94	1.4	1
2369.770000000001	0.92	1.4	1
2480.686900000001	0.95	1.3	1
2593.803800000001	0.97	1.2	1
2709.487400000001	0.91	1.4	1
2827.5543000000007	0.96	1.3	1
2947.8212000000008	0.99	1.2	1
3070.6548000000007	0.93	1.4	1
3195.688400000001	0.99	1.2	1
