1.8333	0.19	1.0	1
6.2333	0.17	1.4	1
13.0166	0.15	1.3	1
21.8166	0.18	1.1	1
32.4499	0.18	1.0	1
45.0999	0.18	1.1	1
59.9499	0.16	1.2	1
76.4499	0.2	0.9	1
96.4332	0.12	1.9	1
118.7998	0.19	1.3	1
142.8164	0.22	0.9	1
169.2163	0.15	1.3	1
197.81619999999998	0.17	1.2	1
228.24939999999998	0.2	1.0	1
260.33259999999996	0.19	0.9	1
294.79909999999995	0.15	1.3	1
331.8323	0.14	1.4	1
370.6988	0.18	1.0	1
411.032	0.21	0.8	1
454.4819	0.12	1.7	1
499.3985	0.22	0.8	1
546.1484	0.18	1.0	1
596.7483000000001	0.1	2.1	1
649.7315000000001	0.15	1.3	1
704.5480000000001	0.19	1.0	1
761.9312000000001	0.14	1.4	1
821.1477000000001	0.19	1.0	1
881.8309000000002	0.25	0.8	1
944.7141000000001	0.16	1.2	1
1011.6306000000002	0.1	2.2	1
1082.0304	0.12	1.9	1
1154.9969	0.14	1.4	1
1231.2634	0.11	1.8	1
1309.3632	0.19	1.0	1
1389.2963	0.18	1.0	1
1471.0627	0.18	1.0	1
1554.2957999999999	0.25	0.8	1
1639.1788999999999	0.2	0.9	1
1725.8953	0.19	1.0	1
1814.445	0.19	1.0	1
1905.0113999999999	0.18	1.1	1
1997.2278	0.21	0.9	1
2091.4609	0.19	1.1	1
2188.0773	0.15	1.3	1
2286.8937	0.17	1.2	1
2389.1934	0.11	1.9	1
2493.3264	0.19	1.0	1
2601.1261	0.11	2.0	1
2710.3925	0.22	0.8	1
2821.3089	0.22	0.9	1
2934.0586	0.19	1.0	1
3050.475	0.11	2.0	1
3168.7246999999998	0.18	1.0	1
3289.1744	0.15	1.2	1
3411.8241	0.15	1.2	1
3536.8570999999997	0.14	1.3	1
3664.0901	0.17	1.2	1
3794.0731	0.16	1.5	1
3926.0728	0.16	1.1	1
4060.0892	0.21	1.1	1
4195.9389	0.18	1.0	1
4333.9886	0.16	1.2	1
4473.8715999999995	0.19	1.0	1
4615.5878999999995	0.19	1.0	1
4759.1375	0.2	1.0	1
4904.7038	0.21	1.1	1
5051.9201	0.21	0.9	1
5201.1531	0.18	1.1	1
5352.0361	0.21	0.9	1
5504.7524	0.2	1.0	1
5665.1687	0.05	4.2	1
5827.0517	0.21	0.8	1
5991.1347	0.17	1.2	1
6157.0509999999995	0.18	1.0	1
6324.6173	0.2	0.9	1
6494.0169	0.18	1.0	1
6665.2498	0.2	1.0	1
6837.9493999999995	0.22	0.8	1
7012.298999999999	0.2	0.9	1
7188.298599999999	0.21	0.9	1
7366.314899999999	0.19	1.1	1
7545.7979	0.23	0.8	1
7726.930899999999	0.2	0.9	1
7909.530599999999	0.22	0.8	1
8094.146999999999	0.17	1.1	1
8280.4134	0.21	0.9	1
8468.6965	0.17	1.1	1
8658.9963	0.18	1.1	1
8850.7628	0.23	0.8	1
9044.546	0.18	1.1	1
9239.795900000001	0.22	0.8	1
9436.8791	0.19	1.0	1
9636.529	0.16	1.4	1
9838.012200000001	0.2	1.0	1
10041.145400000001	0.19	0.9	1
10245.928600000001	0.23	0.9	1
10452.3618	0.22	0.9	1
10660.261700000001	0.23	0.8	1
10869.994900000002	0.19	1.0	1
11081.561400000002	0.2	1.0	1
11294.594600000002	0.24	0.8	1
11509.461100000002	0.19	1.0	1
11726.344300000002	0.18	1.1	1
11945.244200000003	0.17	1.1	1
12166.710800000003	0.16	1.4	1
12389.827400000002	0.21	0.9	1
12615.327300000003	0.14	1.3	1
12842.293900000002	0.24	0.8	1
13071.277200000002	0.17	1.1	1
13301.910500000002	0.21	0.9	1
13534.377100000002	0.19	1.0	1
13768.860400000001	0.19	1.1	1
14005.360400000001	0.16	1.1	1
14243.877100000002	0.18	1.1	1
14485.510500000002	0.12	1.7	1
14728.977200000003	0.2	1.0	1
14975.743900000003	0.12	1.8	1
15225.077300000003	0.14	1.4	1
15475.877400000003	0.23	0.8	1
15728.877500000002	0.17	1.2	1
15986.094300000002	0.1	2.3	1
16245.327800000003	0.17	1.1	1
16506.211300000003	0.22	0.9	1
16768.561500000003	0.23	0.8	1
17034.945000000003	0.1	2.2	1
17302.795200000004	0.21	0.8	1
17572.662100000005	0.18	1.1	1
17843.995700000007	0.23	0.8	1
18116.979300000006	0.2	0.9	1
18391.796200000008	0.18	1.0	1
18668.62980000001	0.19	1.1	1
18947.66340000001	0.16	1.2	1
19228.713700000008	0.17	1.1	1
19513.79730000001	0.09	2.2	1
19800.53090000001	0.2	0.9	1
20089.28120000001	0.2	1.1	1
20379.86480000001	0.2	1.0	1
20672.46510000001	0.17	1.1	1
20966.89870000001	0.18	1.0	1
21265.182300000008	0.11	2.1	1
21565.849200000008	0.17	1.3	1
21868.349400000006	0.2	1.0	1
22172.866300000005	0.18	1.1	1
22479.399900000004	0.17	1.1	1
22787.950200000003	0.18	1.1	1
23098.150500000003	0.2	0.9	1
23410.184100000002	0.18	1.0	1
23725.884400000003	0.12	2.0	1
24043.418	0.2	1.0	1
24362.6016	0.19	0.9	1
24683.6185	0.19	1.0	1
25006.4687	0.18	1.0	1
25331.335600000002	0.18	1.1	1
25658.0358	0.18	1.0	1
25986.386000000002	0.19	0.9	1
26316.5695	0.19	1.0	1
26650.053	0.13	1.8	1
26985.3698	0.19	1.0	1
27322.3366	0.21	0.9	1
27663.1534	0.11	2.1	1
28007.4535	0.11	1.9	1
28354.5036	0.13	1.5	1
28704.8537	0.11	1.8	1
29057.5871	0.14	1.3	1
29412.520500000002	0.16	1.2	1
29768.9206	0.23	0.8	1
30127.5207	0.16	1.2	1
30487.770800000002	0.21	0.9	1
30850.2209	0.16	1.2	1
31214.5043	0.2	1.0	1
31580.621	0.19	1.0	1
31948.3877	0.22	0.9	1
32319.8211	0.11	2.0	1
32693.0878	0.18	1.0	1
33067.8212	0.22	0.8	1
33444.0213	0.22	0.8	1
33821.6881	0.21	0.8	1
34201.1882	0.19	1.0	1
34582.704999999994	0.17	1.1	1
34965.87179999999	0.22	0.9	1
35350.87189999999	0.2	1.0	1
35737.52199999999	0.2	0.9	1
36126.00539999999	0.2	1.0	1
36516.68879999999	0.16	1.2	1
36909.02219999999	0.19	0.9	1
37303.188899999994	0.17	1.0	1
37699.372299999995	0.2	1.1	1
38098.672399999996	0.13	1.7	1
38500.17249999999	0.15	1.2	1
38905.15589999999	0.12	1.9	1
39311.60599999999	0.23	0.8	1
39721.17279999999	0.13	1.7	1
40134.0396	0.11	1.8	1
40549.1064	0.15	1.2	1
