3150806	20000.0	0	500.0	2.0	0	40.0	42.0
2982424	1000.0	3	1000.0	0.1	0	1.0	1.1
3151250	22000.0	14	12000.0	2.2	0	1.8333	4.0333000000000006
3150570	19000.0	14	12000.0	1.9	4.0333	1.5833	7.516599999999999
3150729	18000.0	14	12000.0	1.8	7.5166	1.5	10.816600000000001
3151084	21000.0	14	12000.0	2.1	10.8166	1.75	14.666599999999999
3151127	16000.0	14	12000.0	1.6	14.6666	1.3333	17.5999
3150894	19000.0	14	12000.0	1.9	17.5999	1.5833	21.0832
3151108	20000.0	14	12000.0	2.0	21.0832	1.6667	24.7499
3150673	21000.0	14	12000.0	2.1	24.7499	1.75	28.5999
3151191	18000.0	14	12000.0	1.8	28.5999	1.5	31.899900000000002
3150694	29000.0	14	12000.0	2.9	31.8999	2.4167	37.2166
3150895	16000.0	14	12000.0	1.6	37.2166	1.3333	40.1499
3150734	19000.0	14	12000.0	1.9	40.1499	1.5833	43.6332
3151252	19000.0	15	16000.0	1.9	0	1.1875	3.0875
3150948	16000.0	15	16000.0	1.6	3.0875	1.0	5.6875
3150635	17000.0	15	16000.0	1.7	5.6875	1.0625	8.45
3151100	22000.0	15	16000.0	2.2	8.45	1.375	12.024999999999999
3150746	17000.0	15	16000.0	1.7	12.025	1.0625	14.7875
3151085	20000.0	15	16000.0	2.0	14.7875	1.25	18.0375
3151087	19000.0	15	16000.0	1.9	18.0375	1.1875	21.125
3150971	20000.0	16	18000.0	2.0058	0	1.1111	3.1169
3151073	18000.0	16	18000.0	1.8058	3.1169	1.0	5.9227
3150561	13000.0	16	18000.0	1.3058	5.9227	0.7222	7.9507
3151233	19000.0	16	18000.0	1.9058	7.9507	1.0556	10.9121
3151079	24000.0	16	18000.0	2.4058	10.9121	1.3333	14.651200000000001
3151068	20000.0	16	18000.0	2.0058	14.6512	1.1111	17.7681
3150955	20000.0	16	18000.0	2.0058	17.7681	1.1111	20.885
3150629	25000.0	16	18000.0	2.5058	20.885	1.3889	24.779700000000002
3150624	21000.0	16	18000.0	2.1058	24.7797	1.1667	28.052199999999996
3150644	17000.0	16	18000.0	1.7058	28.0522	0.9444	30.7024
3150869	17000.0	16	18000.0	1.7058	30.7024	0.9444	33.3526
3150830	17000.0	16	18000.0	1.7058	33.3526	0.9444	36.00280000000001
3151165	20000.0	16	18000.0	2.0058	36.0028	1.1111	39.1197
3151089	23000.0	16	18000.0	2.3058	39.1197	1.2778	42.7033
3151145	17000.0	16	18000.0	1.7058	42.7033	0.9444	45.3535
3150763	18000.0	16	18000.0	1.8058	45.3535	1.0	48.159299999999995
3150790	16000.0	16	18000.0	1.6058	48.1593	0.8889	50.654
3150743	20000.0	16	18000.0	2.0058	50.654	1.1111	53.770900000000005
2982423	1425000.0	18	30000.0	142.5058	0	47.5	190.0058
2982421	1452000.0	19	30000.0	145.2058	0	48.4	193.60580000000002
3150997	19000.0	15	16000.0	1.9	20.125	1.1875	23.2125
3150797	14000.0	15	16000.0	1.4	13.2125	0.875	15.4875
9869176	96000.0	14	12000.0	9.6	0	8.0	17.6
3224390	3000.0	0	500.0	0.3	0	6.0	6.3
3224399	4000.0	0	500.0	0.4	6.3	8.0	14.7
3224394	3000.0	5	4000.0	0.3038	0	0.75	1.0538
3224380	3000.0	8	5000.0	0.3067	0	0.6	0.9067
3224385	4000.0	9	6000.0	0.4067	0	0.6667	1.0734
3224382	4000.0	9	6000.0	0.4067	1.0734	0.6667	2.1468
3224371	4000.0	9	6000.0	0.4067	2.1468	0.6667	3.2201999999999997
3224374	5000.0	9	6000.0	0.5067	3.2202	0.8333	4.5602
3224387	5000.0	9	6000.0	0.5067	4.5602	0.8333	5.900200000000001
3224379	5000.0	9	6000.0	0.5067	5.9002	0.8333	7.240200000000001
3224396	4000.0	10	6000.0	0.4067	0	0.6667	1.0734
3224377	4000.0	10	6000.0	0.4067	1.0734	0.6667	2.1468
3224398	6000.0	10	6000.0	0.6067	2.1468	1.0	3.7535
3224397	5000.0	10	6000.0	0.5067	3.7535	0.8333	5.093500000000001
3224389	4000.0	11	6000.0	0.4067	0	0.6667	1.0734
3224372	5000.0	11	6000.0	0.5067	1.0734	0.8333	2.4133999999999998
3224378	5000.0	11	6000.0	0.5067	2.4134	0.8333	3.7534
3224383	4000.0	12	6000.0	0.4	0	0.6667	1.0667
3224386	4000.0	12	6000.0	0.4	1.0667	0.6667	2.1334
3224381	5000.0	12	6000.0	0.5	2.1334	0.8333	3.4667
3224369	4000.0	12	6000.0	0.4	3.4667	0.6667	4.533399999999999
3224373	5000.0	12	6000.0	0.5	4.5334	0.8333	5.866700000000001
3224375	4000.0	12	6000.0	0.4	5.8667	0.6667	6.9334
3224400	4000.0	12	6000.0	0.4	6.9334	0.6667	8.0001
3224388	4000.0	12	6000.0	0.4	8.0001	0.6667	9.0668
3224391	4000.0	13	8000.0	0.4	0	0.5	0.9
3224392	5000.0	13	8000.0	0.5	0.9	0.625	2.025
3224393	4000.0	13	8000.0	0.4	2.025	0.5	2.925
3224384	4000.0	13	8000.0	0.4	2.925	0.5	3.8249999999999997
3224376	4000.0	13	8000.0	0.4	3.825	0.5	4.7250000000000005
