53.7139	194.5432	10.7428
69.4261	314.058	17.3565
366.2578	1476.3	91.5644
161.0574	427.1421	40.2643
196.453	326.1973	39.2906
99.8929	394.8	29.9679
157.1732	727.7	62.8693
267.3099	2402.6	227.2134
290.0752	1748.4	203.0526
384.7394	2303.2409	384.7394
3.8993	46.2	5.264
2.4891	2.9614	0.2489
0.1391	0.1391	0.007
0.7038	0.7038	0.0352
1.6062	2.1125	0.1606
