1.8734000000000002	0.39	0.7	1
5.3535	0.4	0.6	1
10.707	0.36	0.7	1
17.9339	0.41	0.7	1
26.767500000000002	0.36	0.6	1
37.474500000000006	0.39	0.7	1
49.7882	0.42	0.6	1
63.975300000000004	0.47	0.7	1
80.0358	0.4	0.7	1
97.96969999999999	0.35	0.7	1
117.77699999999999	0.38	0.7	1
138.4577	0.43	0.7	1
161.0118	0.37	0.7	1
185.4393	0.38	0.7	1
211.74020000000002	0.38	0.7	1
239.9145	0.41	0.7	1
269.9622	0.43	0.7	1
301.8833	0.42	0.7	1
335.67780000000005	0.39	0.7	1
371.3457	0.4	0.7	1
408.887	0.39	0.7	1
447.03499999999997	0.38	0.6	1
487.05639999999994	0.36	0.7	1
528.9512	0.4	0.7	1
572.7194	0.4	0.7	1
618.0943	0.42	0.6	1
664.3426	0.41	0.7	1
711.9309	0.47	0.5	1
761.3925999999999	0.43	0.7	1
812.4609999999999	0.44	0.6	1
865.4027999999998	0.4	0.7	1
920.2179999999998	0.36	0.7	1
976.9065999999998	0.43	0.7	1
1035.4685999999997	0.44	0.7	1
1095.9039999999998	0.39	0.7	1
1156.9460999999997	0.43	0.6	1
1219.5948999999996	0.45	0.6	1
1284.1170999999995	0.36	0.7	1
1350.5126999999995	0.41	0.7	1
1418.5149999999996	0.47	0.6	1
1488.3906999999997	0.42	0.7	1
1560.1397999999997	0.41	0.7	1
