1.1	0.97	0.1	1
3.3000000000000003	0.87	0.1	1
6.6000000000000005	0.92	0.1	1
11.0	0.78	0.1	1
16.5	0.79	0.1	1
23.1	0.54	0.1	1
30.8	0.9	0.1	1
39.6	0.88	0.1	1
49.5	0.78	0.1	1
60.5	0.61	0.1	1
72.6	0.88	0.1	1
85.8	0.71	0.1	1
100.1	0.72	0.1	1
115.5	0.84	0.1	1
132.0	0.68	0.1	1
149.6	0.46	0.1	1
168.3	0.91	0.1	1
188.10000000000002	0.97	0.1	1
209.00000000000003	0.93	0.1	1
231.00000000000003	0.93	0.1	1
254.10000000000002	0.89	0.1	1
278.3	0.76	0.1	1
303.6	0.92	0.1	1
330.0	0.93	0.1	1
357.5	0.79	0.1	1
386.1	0.82	0.1	1
415.8	0.95	0.1	1
446.6	0.89	0.1	1
478.5	0.95	0.1	1
511.5	0.79	0.1	1
545.6	0.93	0.1	1
580.8000000000001	0.92	0.1	1
617.1	0.9	0.1	1
654.5	0.88	0.1	1
693.0	0.9	0.1	1
732.6	0.88	0.1	1
773.3000000000001	0.48	0.1	1
814.1	0.36	0.1	1
856.0	0.76	0.1	1
899.0	0.97	0.1	1
943.1	0.97	0.1	1
988.3000000000001	0.94	0.1	1
1034.6000000000001	0.86	0.1	1
1082.0000000000002	0.26	0.1	1
1130.5000000000002	0.39	0.1	1
1180.1000000000001	0.94	0.1	1
1230.8000000000002	0.7	0.1	1
1282.6000000000001	0.97	0.1	1
1335.5000000000002	0.62	0.1	1
1389.5000000000002	1.0	0.1	1
1444.6000000000001	0.96	0.1	1
1500.8000000000002	0.42	0.1	1
1558.1000000000001	0.96	0.1	1
1616.5000000000002	0.91	0.1	1
1676.0000000000002	0.75	0.1	1
1736.6000000000001	0.82	0.1	1
1798.3000000000002	0.35	0.1	1
1861.1000000000001	0.84	0.1	1
1925.0000000000002	0.81	0.1	1
1990.0000000000002	0.77	0.1	1
2056.1000000000004	0.78	0.1	1
2123.3	0.91	0.1	1
2191.6000000000004	0.67	0.1	1
2261.0000000000005	0.62	0.1	1
2331.5000000000005	0.72	0.1	1
2403.1000000000004	0.92	0.1	1
2475.8	0.81	0.1	1
2549.6000000000004	0.81	0.1	1
2624.5000000000005	0.91	0.1	1
2700.5000000000005	0.97	0.1	1
2777.6000000000004	0.97	0.1	1
2855.8	0.92	0.1	1
2935.1000000000004	0.84	0.1	1
3015.5000000000005	0.97	0.1	1
3097.0000000000005	0.94	0.1	1
3179.6000000000004	0.58	0.1	1
3263.3	0.88	0.1	1
3348.1000000000004	0.87	0.1	1
3434.0000000000005	0.86	0.1	1
3521.0000000000005	0.81	0.1	1
3609.1000000000004	0.81	0.1	1
3698.3	0.88	0.1	1
3788.6000000000004	0.97	0.1	1
3880.0000000000005	0.91	0.1	1
3972.5000000000005	0.78	0.1	1
4066.1000000000004	0.88	0.1	1
4160.8	0.96	0.1	1
4256.6	0.94	0.1	1
