7.7	0.11	4.2	1
25.6667	0.1	5.6	1
55.000099999999996	0.09	6.2	1
93.8668	0.11	5.2	1
141.7168	0.1	4.9	1
199.1001	0.1	5.2	1
268.5834	0.08	6.6	1
345.2167	0.11	3.9	1
431.0167	0.09	5.0	1
528.0	0.09	6.1	1
636.5333	0.08	6.3	1
755.5166	0.09	5.7	1
883.4832	0.11	4.9	1
1022.2665	0.09	5.9	1
1173.3330999999998	0.08	6.7	1
1334.4829999999997	0.1	5.5	1
1502.7828999999997	0.1	3.9	1
1682.2660999999998	0.08	6.1	1
1874.216	0.08	6.8	1
2075.1492	0.09	4.9	1
2286.7156999999997	0.09	5.8	1
2507.8154999999997	0.1	5.2	1
2736.6152999999995	0.11	4.2	1
2977.1483999999996	0.08	6.4	1
3226.2981999999997	0.1	4.7	1
3486.0813	0.09	5.8	1
3753.5643999999998	0.11	4.2	1
4030.7641999999996	0.09	5.3	1
4320.2473	0.08	6.7	1
4621.8304	0.08	6.6	1
4935.8802	0.08	6.8	1
5261.1133	0.08	6.1	1
5596.7964	0.09	5.7	1
5944.5795	0.08	6.6	1
6301.8958999999995	0.1	5.2	1
6671.495599999999	0.08	6.7	1
7049.345299999999	0.1	4.5	1
7434.161699999999	0.11	3.8	1
7827.044799999999	0.1	4.4	1
8230.561199999998	0.09	5.8	1
8646.544299999998	0.08	6.8	1
9072.244099999998	0.1	5.3	1
9506.927199999998	0.09	4.9	1
9952.426999999998	0.09	5.9	1
10408.193499999998	0.09	5.6	1
10873.859999999997	0.09	5.4	1
11349.243199999997	0.09	5.3	1
11832.143099999998	0.1	4.1	1
12322.192999999997	0.1	3.9	1
12825.442899999998	0.08	7.2	1
13340.242799999998	0.08	6.3	1
13863.659399999999	0.1	4.7	1
14398.076	0.09	6.0	1
14943.675899999998	0.09	6.1	1
15499.909099999999	0.09	5.8	1
16068.242299999998	0.08	6.6	1
16643.908799999997	0.1	4.0	1
17232.775299999998	0.08	7.2	1
17830.625099999997	0.1	4.9	1
18439.1082	0.09	5.8	1
19054.741299999998	0.11	3.9	1
19680.824399999998	0.09	5.7	1
20317.3575	0.09	5.7	1
20964.8906	0.08	6.0	1
21623.4237	0.09	6.0	1
22292.590099999998	0.09	5.8	1
22970.5565	0.1	4.8	1
23660.2562	0.08	6.4	1
24358.9392	0.1	4.9	1
25067.338900000002	0.1	5.3	1
25783.621900000002	0.1	4.3	1
26511.6382	0.08	6.4	1
27247.9045	0.1	4.5	1
27992.0541	0.11	4.3	1
28744.453700000002	0.1	4.5	1
29508.77	0.08	6.5	1
30281.703	0.1	4.7	1
31063.2527	0.09	4.7	1
31855.6191	0.09	5.9	1
32656.4188	0.1	4.6	1
33467.3018	0.09	5.5	1
34287.7181	0.09	5.2	1
35116.9344	0.09	4.8	1
35956.0507	0.09	5.4	1
36803.7837	0.1	4.7	1
37664.35	0.08	7.0	1
38535.183	0.1	5.6	1
39414.816	0.1	4.8	1
40303.4323	0.09	4.9	1
41205.0653	0.07	7.1	1
42119.715000000004	0.08	7.1	1
43043.53140000001	0.09	5.0	1
43977.43110000001	0.09	5.5	1
44920.68080000001	0.1	5.1	1
45873.83050000001	0.1	5.4	1
46837.06350000001	0.09	5.5	1
47811.47980000001	0.09	6.1	1
48797.07940000001	0.09	6.1	1
49791.66230000001	0.1	4.9	1
50795.77850000001	0.1	5.2	1
51809.42800000001	0.09	5.2	1
52830.044200000004	0.11	3.8	1
53861.477100000004	0.09	5.9	1
54901.8933	0.1	4.9	1
55952.5762	0.09	5.6	1
57015.7258	0.08	6.8	1
58090.6087	0.08	6.4	1
59173.374899999995	0.1	4.3	1
60266.774399999995	0.09	5.8	1
61372.823899999996	0.08	6.9	1
62488.223399999995	0.1	5.1	1
63615.356199999995	0.09	6.4	1
64751.472299999994	0.1	4.9	1
65897.12169999999	0.1	5.2	1
67054.68779999999	0.08	6.5	1
68222.70389999998	0.09	5.7	1
69402.81999999998	0.08	6.6	1
70591.55279999998	0.1	4.7	1
71790.18559999998	0.09	5.4	1
73000.36839999998	0.07	6.3	1
74221.00119999998	0.09	5.7	1
75453.36729999998	0.08	6.4	1
76698.01669999998	0.09	6.7	1
77951.64939999998	0.1	4.9	1
79214.26539999997	0.1	4.9	1
80485.13139999997	0.1	4.5	1
81764.06409999997	0.11	4.4	1
83054.54679999997	0.08	6.3	1
84357.86279999997	0.08	7.0	1
85670.16209999997	0.09	4.9	1
86994.37809999997	0.09	6.5	1
88328.86079999997	0.09	5.6	1
89673.24349999997	0.1	5.4	1
91026.79289999997	0.1	5.0	1
92393.17559999997	0.08	7.0	1
