706157	40000.0	0	500.0	4.0	0	80.0	84.0
706056	40000.0	0	500.0	4.0	84.0	80.0	168.0
706176	40000.0	0	500.0	4.0	168.0	80.0	252.0
706123	47000.0	0	500.0	4.7	252.0	94.0	350.7
706077	48000.0	0	500.0	4.8	350.7	96.0	451.5
706083	46000.0	0	500.0	4.6	451.5	92.0	548.1
1071185	1000.0	2	1000.0	0.1	0	1.0	1.1
706169	43000.0	14	12000.0	4.3	0	3.5833	7.8833
706041	48000.0	14	12000.0	4.8	7.8833	4.0	16.6833
706053	39000.0	14	12000.0	3.9	16.6833	3.25	23.833299999999998
706210	40000.0	14	12000.0	4.0	23.8333	3.3333	31.166600000000003
706055	43000.0	14	12000.0	4.3	31.1666	3.5833	39.0499
706132	41000.0	14	12000.0	4.1	39.0499	3.4167	46.5666
706204	41000.0	14	12000.0	4.1	46.5666	3.4167	54.0833
706065	40000.0	14	12000.0	4.0	54.0833	3.3333	61.4166
706194	48000.0	14	12000.0	4.8	61.4166	4.0	70.2166
706125	43000.0	14	12000.0	4.3	70.2166	3.5833	78.09989999999999
706181	41000.0	14	12000.0	4.1	78.0999	3.4167	85.6166
706040	48000.0	14	12000.0	4.8	85.6166	4.0	94.4166
706192	40000.0	14	12000.0	4.0	94.4166	3.3333	101.7499
706158	37000.0	14	12000.0	3.7	101.7499	3.0833	108.5332
706090	42000.0	14	12000.0	4.2	108.5332	3.5	116.2332
706102	44000.0	14	12000.0	4.4	116.2332	3.6667	124.29990000000001
706108	35000.0	14	12000.0	3.5	124.2999	2.9167	130.7166
706097	40000.0	14	12000.0	4.0	130.7166	3.3333	138.0499
706092	37000.0	14	12000.0	3.7	138.0499	3.0833	144.8332
706156	44000.0	15	16000.0	4.4	0	2.75	7.15
706167	40000.0	15	16000.0	4.0	7.15	2.5	13.65
706166	44000.0	15	16000.0	4.4	13.65	2.75	20.8
706220	40000.0	15	16000.0	4.0	20.8	2.5	27.3
706211	47000.0	15	16000.0	4.7	27.3	2.9375	34.9375
706207	40000.0	15	16000.0	4.0	34.9375	2.5	41.4375
706143	38000.0	15	16000.0	3.8	41.4375	2.375	47.6125
706031	54000.0	15	16000.0	5.4	47.6125	3.375	56.387499999999996
706147	51000.0	15	16000.0	5.1	56.3875	3.1875	64.67500000000001
706193	43000.0	15	16000.0	4.3	64.675	2.6875	71.6625
706186	42000.0	15	16000.0	4.2	71.6625	2.625	78.4875
706122	47000.0	15	16000.0	4.7	78.4875	2.9375	86.125
706106	39000.0	15	16000.0	3.9	86.125	2.4375	92.4625
706021	44000.0	15	16000.0	4.4	92.4625	2.75	99.61250000000001
706114	42000.0	15	16000.0	4.2	99.6125	2.625	106.4375
706117	39000.0	15	16000.0	3.9	106.4375	2.4375	112.775
706087	45000.0	15	16000.0	4.5	112.775	2.8125	120.0875
706088	50000.0	15	16000.0	5.0	120.0875	3.125	128.2125
706116	45000.0	15	16000.0	4.5	128.2125	2.8125	135.525
706103	42000.0	15	16000.0	4.2	135.525	2.625	142.35
706163	38000.0	16	18000.0	3.8058	0	2.1111	5.9169
706119	42000.0	16	18000.0	4.2058	5.9169	2.3333	12.456
706121	37000.0	16	18000.0	3.7058	12.456	2.0556	18.217399999999998
706218	39000.0	16	18000.0	3.9058	18.2174	2.1667	24.2899
706069	41000.0	16	18000.0	4.1058	24.2899	2.2778	30.673499999999997
706047	40000.0	16	18000.0	4.0058	30.6735	2.2222	36.9015
706057	41000.0	16	18000.0	4.1058	36.9015	2.2778	43.2851
706203	45000.0	16	18000.0	4.5058	43.2851	2.5	50.2909
706202	39000.0	16	18000.0	3.9058	50.2909	2.1667	56.3634
706201	47000.0	16	18000.0	4.7058	56.3634	2.6111	63.680299999999995
706199	41000.0	16	18000.0	4.1058	63.6803	2.2778	70.0639
706082	46000.0	16	18000.0	4.6058	70.0639	2.5556	77.2253
706089	50000.0	16	18000.0	5.0058	77.2253	2.7778	85.0089
706093	47000.0	16	18000.0	4.7058	85.0089	2.6111	92.32579999999999
706099	40000.0	16	18000.0	4.0058	92.3258	2.2222	98.5538
706105	39000.0	16	18000.0	3.9058	98.5538	2.1667	104.6263
6735889	6000.0	0	500.0	0.6	547.1	12.0	559.7
706135	48000.0	0	500.0	4.8	559.7	96.0	660.5
6735892	5000.0	9	6000.0	0.5067	0	0.8333	1.34
6735890	4000.0	10	6000.0	0.4067	0	0.6667	1.0734
6735891	6000.0	13	8000.0	0.6	0	0.75	1.35
706022	49000.0	14	12000.0	4.9	143.8332	4.0833	152.81650000000002
706104	48000.0	14	12000.0	4.8	152.8165	4.0	161.6165
706213	44000.0	14	12000.0	4.4	161.6165	3.6667	169.6832
706129	44000.0	14	12000.0	4.4	169.6832	3.6667	177.7499
706068	43000.0	14	12000.0	4.3	177.7499	3.5833	185.63320000000002
706149	45000.0	15	16000.0	4.5	141.35	2.8125	148.6625
706100	43000.0	16	18000.0	4.3058	103.6263	2.3889	110.32100000000001
706050	52000.0	16	18000.0	5.2058	110.321	2.8889	118.4157
706032	47000.0	16	18000.0	4.7058	118.4157	2.6111	125.73259999999999
706033	41000.0	16	18000.0	4.1058	125.7326	2.2778	132.11620000000002
2448294	39000.0	0	500.0	3.9	654.5	78.0	736.4
2446826	37000.0	0	500.0	3.7	736.4	74.0	814.1
2447519	31000.0	0	500.0	3.1	814.1	62.0	879.2
2446899	32000.0	0	500.0	3.2	879.2	64.0	946.4000000000001
2447158	30000.0	0	500.0	3.0	946.4	60.0	1009.4
2447898	33000.0	0	500.0	3.3	1009.4	66.0	1078.6999999999998
2448135	29000.0	0	500.0	2.9	1078.7	58.0	1139.6000000000001
